τ_vals,μ=1.0,μ=0.9,μ=0.8,μ=0.5
1376.505119696,0.06979772116770956,0.20541207269534062,0.3802437212135709,0.43263808157406086
1376.571672598,0.10287688492926197,0.2554867125487175,0.4466557391739236,0.6337056170918511
1376.6382255,0.14471278620156386,0.30859467322224665,0.4965999215009179,0.6584380676078141
1376.704778402,0.18554776150815777,0.36570056916356225,0.5582768297864926,0.5068322286053906
1376.7713313040001,0.23438153885141177,0.42411928495218265,0.6251039614629346,0.7082029340745756
1376.8378842060001,0.2908742975855395,0.48338657759854775,0.6735478513811588,0.7271602980894625
1376.9044371080001,0.34338579399987507,0.544323940341441,0.7287044055034434,0.5539398836022166
1376.9709900100002,0.4028581578612384,0.6040688919994247,0.7874755591550975,0.7456063069205663
1377.0375429120002,0.46711559527922086,0.6622314692346991,0.8288542696674512,0.7599089403872434
1377.1040958140002,0.5247235901568854,0.7192197719370268,0.8700282780675129,0.567453047843098
1377.170648716,0.5872630399030488,0.772316640030019,0.9128461336023046,0.7416086433470196
1377.237201618,0.6503861837623478,0.8213784697118695,0.9416469179548159,0.7518866067856602
1377.30375452,0.7043938364120742,0.8663777590516119,0.9630507709856788,0.5454551865094394
1377.370307422,0.7609125349477869,0.9050471597709149,0.9838414060341591,0.6972767058400047
1377.436860324,0.8137484874807095,0.937723776773953,0.9954575281387359,0.7034198187355245
1377.503413226,0.8553292311323233,0.9641466906213808,0.9941510774510474,0.49089434836299334
1377.569966128,0.8974547844138198,0.9826422540662917,0.9900885796070509,0.6189432136338322
1377.63651903,0.933033123293937,0.9941595234543722,0.9819663629770191,0.6201257594542162
1377.703071932,0.9556956981769464,0.9984925895948918,0.9584908681689792,0.41126669367407925
