freq (MHz),μ=1.0,μ=0.9,μ=0.8,μ=0.5
2.772811520173076,0.0009834792852324082,0.0008707812884977647,0.0006190011002285739,0.0005671190748038614
2.810281946121361,0.0009715096880393408,0.0008612716696000885,0.000614174629558894,0.0005734563467890067
2.847752372069646,0.000959892118891473,0.0008520895890984083,0.0006096089501890794,0.0005800872909425019
2.8852227980179306,0.0009486122848848469,0.000843224048695509,0.0006052993342447864,0.0005870253530123065
2.9226932239662156,0.0009376566749254119,0.0008346648110838753,0.0006012417258008429,0.0005942851454671896
2.9601636499145,0.0009270125064354543,0.0008264023613252966,0.0005974327312691183,0.0006018825468789271
2.997634075862785,0.0009166676767736192,0.0008184278729572876,0.0005938696143188356,0.0006098348143911506
3.03510450181107,0.0009066107187437455,0.000810733178526998,0.0005905502958579163,0.0006181607106448226
3.0725749277593546,0.0008968307589277416,0.0008033107434983178,0.0005874733584481067,0.0006268806470303731
3.1100453537076396,0.0008873174797594126,0.0007961536444779943,0.0005846380561667237,0.0006360168460493684
3.147515779655924,0.000878061084362835,0.0007892555509906063,0.0005820443297292203,0.0006455935249322899
3.184986205604209,0.0008690522643125829,0.0007826107111631613,0.0005796928276001661,0.0006556371044327325
3.222456631552494,0.0008602821689003367,0.0007762139402009097,0.0005775849328550558,0.000666176445850953
3.2599270575007786,0.000851742377995045,0.0007700606137429302,0.000575722797861546,0.0006772431220648447
3.2973974834490636,0.0008434248757278152,0.0007641466638301465,0.0005741093858676823,0.0006888717257769845
3.334867909397349,0.0008353220265901874,0.0007584685792237192,0.0005727485217104283,0.000701100224689547
3.372338335345633,0.0008274265534580119,0.0007530234099216806,0.0005716449525301797,0.000713970368284185
3.409808761293918,0.0008197315163335758,0.0007478087751604578,0.0005708044192790605,0.0007275281576048356
3.4472791872422035,0.0008122302933603864,0.0007428228767647245,0.0005702337420211692,0.0007418243885481867
3.4847496131904876,0.0008049165628869258,0.0007380645170891946,0.0005699409200457691,0.000756915282975392
3.5222200391387726,0.0007977842864186226,0.0007335331222179881,0.000569935250234789,0.0007728632243366428
3.559690465087057,0.0007908276933028007,0.0007292287716533241,0.0005702274670011411,0.0007897376191818524
3.597160891035342,0.000784041265662019,0.000725152233971309,0.000570829907215864,0.0008076159094635645
3.6346313169836275,0.0007774197249747295,0.0007213050107238025,0.0005717567067000788,0.0008265847694868268
3.6721017429319116,0.0007709580192868425,0.0007176893886307076,0.0005730240339746312,0.0008467415264070862
3.7095721688801966,0.0007646513109648203,0.0007143085013667584,0.0005746503701132751,0.000868195856416462
3.747042594828481,0.0007584949654340734,0.0007111664027375033,0.0005766568458599148,0.0008910718211793252
3.784513020776766,0.0007524845406736109,0.0007082681528943318,0.000579067650489088,0.0009155103284384565
3.8219834467250515,0.0007466157769625212,0.0007056199192080799,0.0005819105311434073,0.0009416721241827151
3.8594538726733356,0.0007408845876461371,0.0007032290950785072,0.0005852174089046527,0.0009697414583019809
3.8969242986216206,0.0007352870494207121,0.0007011044381372306,0.0005890251447824264,0.000999930609181022
3.934394724569906,0.000729819394759869,0.0006992562337550699,0.0005933765054405114,0.0010324855163208128
3.97186515051819,0.0007244780026143217,0.0006976964850873332,0.0005983213927805036,0.0010676928553302952
4.0093355764664755,0.000719259390496287,0.0006964391361180894,0.0006039184336637275,0.0011058890152118167
4.04680600241476,0.0007141602061661894,0.0006955003335115033,0.0006102370661844083,0.001147471609258511
4.084276428363045,0.0007091772189793855,0.0006948987331682287,0.0006173603256911759,0.00119291441953555
4.12174685431133,0.0007043073095896525,0.0006946558601624022,0.000625388637352296,0.0012427870464645106
4.159217280259615,0.0006995474565113076,0.0006947965429013293,0.0006344451056076776,0.0012977811354557137
4.196687706207899,0.0006948946484522439,0.0006953498019324779,0.0006446836142514671,0.0013587459933140816
4.2341581321561845,0.0006903464002139026,0.0006963462963168477,0.0006562950275488521,0.001426737381630228
4.271628558104469,0.0006858993736423766,0.0006978265894887185,0.0006695351488250541,0.0015030876983702856
4.309098984052754,0.0006815509378892829,0.0006998321771459866,0.0006847354168825352,0.0015895050464431548
4.346569410001038,0.0006772980055375869,0.0007024109449603061,0.000702350731034531,0.0016882226011444338
4.384039835949324,0.0006731368588513596,0.0007056121584917634,0.0007230187405532241,0.0018022269847912551
4.421510261897608,0.0006690614464961299,0.0007094672733639201,0.0007476499866320839,0.00193562652101024
4.458980687845893,0.0006650526516755734,0.0007138437406192785,0.000777446020307165,0.0020943106062995256
4.496451113794178,0.00066047417615689,0.0007096539341103866,0.0008028574600390817,0.0022908612596511096
4.533921539742463,0.0006575322576804109,0.0007293881669496268,0.0008702195392435145,0.0025242112346956992
4.571391965690747,0.0006537623967894023,0.0007376331812290185,0.0009407841164320382,0.002831723815145953
4.6088623916390326,0.0006501039207591024,0.0007493318240039253,0.0010489145362849847,0.0032456763181287047
4.646332817587317,0.0006465246015109771,0.000767468095881889,0.001230852694847716,0.003842455502204029
4.683803243535602,0.0006430077457250519,0.00080398340531611,0.001580869895525353,0.004800458590434913
4.721273669483887,0.0006395183380208078,0.0009159703808521458,0.0024028417560545564,0.006664678726835256
4.758744095432172,0.0006358833999837973,0.0015351625202088541,0.005332725854836922,0.012324769427124434
4.796214521380456,0.0006413964988071753,0.022419013262943065,0.07836539866558226,0.13500980564651718
4.8336849473287415,0.0006306855220595394,0.002209974877245059,0.006463362181109185,0.007412134724434334
4.871155373277026,0.0006273505119852775,0.0016904273368906577,0.004277967828711044,0.003115174412588721
4.908625799225311,0.0006242710935638956,0.0016410340949653387,0.0038356833351747654,0.002389989164135173
4.946096225173595,0.0006213306581871016,0.0017717094907871089,0.004017998038468571,0.0031879060360140493
4.983566651121881,0.0006185294794280504,0.002103412357237309,0.004792331137964029,0.004975542948868099
5.021037077070165,0.0006159508924415031,0.0028947565413955816,0.006801321866170263,0.008697117129079309
5.05850750301845,0.0006141871731470065,0.005910174876389686,0.014635623508725304,0.02196196296394569
5.095977928966734,0.0006044191903427353,0.015116567387506054,0.04026786920884924,0.06863514015156677
5.13344835491502,0.00060594808269456,0.002608536814369953,0.007635149321592201,0.0144613989855028
5.170918780863304,0.0006038178671113846,0.001217329011131514,0.004010254865068083,0.008313948983515281
5.20838920681159,0.000601453167514312,0.0006900945527202981,0.0026331599745941492,0.005911834607817136
5.245859632759874,0.0005990533626486612,0.00041847159120915705,0.0019144522240445703,0.0046191477170823714
5.2833300587081595,0.0005966559367669392,0.0002595143583125436,0.0014760784091645042,0.003805873168361257
5.320800484656443,0.0005942413265217688,0.00016608649859691272,0.0011824591893134313,0.003244299272465467
5.358270910604729,0.0005915259464959132,0.00012545685281225883,0.0009738899224778642,0.0028322644487284976
5.395741336553013,0.0005909025017870597,0.00011184469045101293,0.0008124763711103593,0.002512807354948584
5.433211762501299,0.0005880937196291131,0.00013398307123141533,0.0006929237113196123,0.0022623165211495626
5.470682188449583,0.0005858544984470599,0.00015751144064533705,0.0005968153900910107,0.0020577793403684097
5.508152614397868,0.0005837303570736378,0.000179749157234045,0.0005186311688827187,0.0018878012965454838
5.545623040346152,0.0005816766248893789,0.00019953299247930803,0.0004539526809442316,0.0017442329155127685
5.583093466294438,0.0005796811919485169,0.00021679468802724317,0.00039966139413618365,0.0016213101348181603
5.620563892242722,0.0005777391486774996,0.00023178447983542274,0.0003535173690018082,0.001514848489259005
5.6580343181910076,0.0005758479351978158,0.00024481279144592937,0.0003138755170745767,0.0014217355970714163
5.695504744139292,0.0005740058211972766,0.0002561746170571168,0.00027949978328728866,0.0013396066729202912
5.732975170087577,0.0005722117564915601,0.0002661191024147658,0.0002494503189168886,0.0012666321013062385
5.770445596035861,0.0005704647072721762,0.0002748611094064254,0.00022299347148717848,0.0012013726369523045
5.807916021984147,0.0005687638596250276,0.00028257729880594017,0.00019955261803840437,0.0011426803424456518
5.845386447932431,0.0005671084790729893,0.00028941440612953895,0.00017866745435014795,0.001089627917527471
5.8828568738807165,0.0005654978901302183,0.00029549443338325966,0.0001599663458863024,0.0010414578461040943
5.920327299829,0.0005639314617450206,0.00030091920692845123,0.00014314613378529242,0.0009975450510249046
5.957797725777286,0.0005624085979637038,0.0003057741249136818,0.0001279572134747589,0.000957369041346252
5.99526815172557,0.0005609287318854595,0.00031013118259721296,0.00011419235877611561,0.0009204928408592274
6.032738577673856,0.0005594913229809149,0.0003140513998155167,0.00010167825206322293,0.0008865468419144569
6.07020900362214,0.0005580958525416636,0.0003175867633464199,9.026900213274285e-5,0.0008552162867154111
6.107679429570425,0.0005567418233344138,0.00032078178945641,7.984114489644097e-5,0.0008262314562826554
6.145149855518709,0.0005554287577090556,0.0003236747814988974,7.0289779172655e-5,0.0007993599054564941
6.182620281466995,0.0005541561964351971,0.0003262988482602427,6.15255974942359e-5,0.000774400261126768
6.220090707415279,0.0005529236979659003,0.0003286827326772668,5.347266290858473e-5,0.0007511772273718594
